,Unnamed: 0,DEPT,C1_OBMT,C2_OBMT,CDF_x,CTEM_x,DEVI,DTCO,DTSM,ED,GR_EDTC,GTEM_x,HAZI,HAZIM,ITT,ND,P1AZ,PR,RB,SDEV,SDEVM,SPHI,STIT_x,TENS_x,AF10,AF20,AF30,AF60,AF90,AO10,AO20,AO30,AO60,AO90,AT10,AT20,AT30,AT60,AT90,AFCO,AORT,AORX,ASFI,ATCO,CDF_y,CFTC,CNTC,CTEM_y,DCAL,DNPH,DPHZ,DPH8,DSOZ,ECGR,GDEV,GR,GTEM_y,HCAL,HDRA,HDRB,HGR,HMIN,HMNO,HNPO,HPRA,HTNP,NPHI,NPOR,PEF8,PEFZ,PXND_HILT,RHO8,RHOZ,RSOZ,RWA_HILT,RXO8,RXOZ,SP,SPAR,STIT_y,TENS_y,TNPH,Brittleness,facies
31,31.0,10690.0,9.5475,9.6779,1569.5326,250.5414,0.1826,54.964,104.8152,-1.7325,37.2596,33.447,336.1505,342.5556,0.0423,-1.7349,85.6765,0.2939,109.5248,0.1828,0.2302,-0.0118,0.0,4563.0,24.0957,25.0187,24.7993,24.4722,23.783,21.3784,23.0714,23.1716,23.0209,22.3822,23.6667,24.4652,24.6401,24.358,23.5895,41.5013,23.0209,23.4575,-2048.187,42.2534,811.6065,3736.6484,4521.3447,246.5884,-0.1204,-0.0071,-0.0021,0.0169,0.1152,40.1365,1.0581,39.4903,240.1769,8.6296,-0.0027,-0.1339,37.4166,380.8708,339.0955,0.0481,0.3032,0.0414,0.0341,0.0417,4.7863,4.8458,0.0383,2.6811,2.7136,0.0,0.0338,485.0943,521.6761,-2048.0,-2048.0,0.0,3635.0,0.0411,0.7670808943034103,clean
32,32.0,10690.5,9.5597,9.667,1613.259,250.5414,0.182,54.964,104.8152,-1.7331,35.1779,33.4453,336.2219,342.5938,0.0423,-1.733,83.9798,0.2939,107.757,0.1823,0.2319,-0.0118,0.0,4503.0,24.8794,25.6785,25.5299,25.0423,24.4094,30.2925,30.8003,28.9515,28.2308,27.2692,26.6238,27.1864,27.2442,26.082,26.23,40.1938,28.2296,27.0286,-2048.2842,37.5603,805.563,3929.4714,4592.6025,246.5884,-0.1204,-0.0069,-0.001,-0.0119,0.116,39.7392,0.4202,39.0995,240.1769,8.6296,-0.0056,-0.1311,35.591,513.6351,457.9638,0.0308,0.2959,0.0361,0.0285,0.0338,5.031,4.872,0.0342,2.7304,2.7118,0.0,0.033,655.1683,321.4935,-2048.0,-2048.0,0.0,3658.0,0.0362,0.7667152655110345,clean
33,33.0,10691.0,9.5524,9.6682,1579.1311,250.5414,0.1838,54.964,104.8152,-1.7337,31.4172,33.4436,336.5697,342.7728,0.0423,-1.7311,83.7223,0.2939,107.151,0.1841,0.2319,-0.0118,0.0,4393.0,25.504,26.2721,26.1328,25.6306,24.7929,29.5364,29.8263,29.3531,28.1465,27.2685,27.7987,28.5544,28.3873,27.31,26.8008,39.2096,28.1454,27.4275,-2048.4292,35.9728,807.696,4066.0725,4657.9814,246.5884,-0.1204,-0.0068,-0.0042,-0.0021,0.1071,44.432,0.0,43.7167,240.1769,8.6296,-0.0082,-0.1253,46.9751,145.39,129.0388,0.0268,0.2706,0.0333,0.0243,0.0323,4.6944,4.818,0.0315,2.7137,2.7172,0.0,0.028,184.4288,269.7397,-2048.0,-2048.0,0.0,3695.0,0.0335,0.767812151888162,clean
34,34.0,10691.5,9.5487,9.6731,1530.7831,250.5414,0.185,54.964,104.8152,-1.7343,28.9476,33.4419,337.0305,342.7578,0.0423,-1.7291,83.7122,0.2939,106.6848,0.1853,0.2344,-0.0118,0.0,4407.0,26.0763,26.6415,26.5651,26.3331,25.423,26.3679,26.345,26.0871,25.9369,25.1364,26.0171,26.3721,26.5858,26.2527,25.259,38.3489,25.9369,25.8434,-2048.0283,38.4362,809.829,4152.8911,4678.126,246.5884,-0.098,-0.0068,-0.0059,-0.0062,0.1056,43.9667,0.0,43.2163,240.1769,8.652,-0.0051,-0.127,50.2837,163.1803,144.8855,0.0226,0.2606,0.031,0.0266,0.0273,4.6999,4.7547,0.0294,2.7207,2.7202,0.0,0.0225,207.1159,180.775,-2048.0,-2048.0,0.0,3670.0,0.0313,0.7684215332087883,clean
35,35.0,10692.0,9.5487,9.6719,1559.9341,250.5414,0.1862,54.964,104.8152,-1.7349,28.3182,33.4402,337.0172,342.7421,0.0423,-1.7272,82.7229,0.2939,105.7023,0.1865,0.2365,-0.0118,0.0,4531.0,26.4937,27.073,27.0869,26.9251,26.0058,23.5221,23.7685,23.4408,24.471,23.7236,25.2118,24.8923,25.221,25.1826,24.1185,37.7448,24.471,24.4866,-2048.2366,39.6639,809.829,4069.0293,4693.5732,246.5884,-0.098,-0.0069,-0.0057,-0.0053,0.1094,42.7833,0.1678,42.053,240.1769,8.652,-0.0024,-0.1347,33.5211,164.5169,146.076,0.0396,0.2705,0.0343,0.0328,0.0361,4.7534,4.7124,0.0322,2.7191,2.7197,0.0,0.0254,208.8204,268.6489,-2048.0,-2048.0,0.0,3680.0,0.0344,0.7683199696553504,clean
36,36.0,10692.5,9.5597,9.6621,1608.2821,250.5414,0.1878,54.964,104.8152,-1.7355,28.4269,33.4385,338.081,343.3703,0.0423,-1.7252,80.9479,0.2939,102.8653,0.1881,0.2385,-0.0118,0.0,4518.0,27.5059,28.3115,28.4062,28.5537,27.2074,28.0926,29.2254,29.0885,29.3433,28.3845,24.643,25.4517,26.0983,26.3394,24.9472,36.3558,29.3401,28.5884,-2047.7424,40.5795,812.3175,3928.623,4697.3032,246.5884,-0.1204,-0.007,-0.0077,-0.0026,0.0893,40.6554,0.3514,40.0009,240.1769,8.6296,-0.0014,-0.1367,41.8611,252.7874,224.7646,0.0489,0.2646,0.0393,0.0376,0.0429,4.7369,4.6692,0.0363,2.7144,2.7231,0.0,0.0386,321.4585,243.7161,-2048.0,-2048.0,0.0,3648.0,0.0393,0.769010601818727,clean
37,37.0,10693.0,9.5512,9.6694,1598.6836,250.5414,0.1881,55.1464,104.8152,-1.7361,29.5545,33.4368,338.3427,342.9306,0.0423,-1.7232,80.1343,0.2939,101.7929,0.1884,0.2392,-0.0097,0.0,4448.0,29.6871,30.6,30.7507,31.0118,29.7924,22.1713,21.9981,22.3388,22.7011,22.1089,27.5087,27.8508,28.0634,29.5417,27.0183,33.6846,22.7011,22.6246,-2048.6843,36.3522,815.1615,3970.1321,4766.8604,246.5884,-0.098,-0.0071,-0.0086,-0.0051,0.0888,42.68,0.4518,41.9515,240.1769,8.652,-0.0048,-0.1373,45.1987,218.1992,193.9153,0.0363,0.2769,0.0398,0.0358,0.0411,4.6178,4.66,0.0367,2.7188,2.7246,0.0,0.0305,277.3026,315.1134,-2048.0,-2048.0,0.0,3669.0,0.0398,0.7657340387761047,clean
38,38.0,10693.5,9.5512,9.6719,1559.9341,250.5414,0.1905,54.7169,104.8152,-1.7367,28.6141,33.4351,338.6678,343.1787,0.0423,-1.7212,80.0135,0.2939,101.3452,0.1908,0.2415,-0.0147,0.0,4380.0,32.002,33.1881,33.3316,33.3668,32.0349,32.3118,33.428,34.864,34.7504,33.3268,32.905,34.265,34.9615,34.9977,33.0141,31.2481,34.6174,32.3118,-2047.9482,30.3905,814.806,4184.1934,4916.4736,246.5884,-0.098,-0.007,-0.0098,-0.0223,0.0886,39.291,0.8098,38.6204,240.1769,8.652,-0.0058,-0.1355,38.5904,197.2968,175.2741,0.0404,0.2864,0.0366,0.0267,0.0447,4.4731,4.7025,0.0339,2.7482,2.7268,0.0,0.0398,250.6214,290.3199,-2048.0,-2048.0,0.0,3661.0,0.0368,0.774567091361742,clean
39,39.0,10694.0,9.5536,9.6645,1554.957,250.5414,0.1904,54.4515,104.8152,-1.7374,28.3956,33.4333,338.6004,343.5042,0.0423,-1.7192,79.2716,0.2939,100.6726,0.1907,0.2425,-0.0178,0.0,4425.0,34.9719,36.3275,36.3229,36.2443,34.872,55.0519,52.6957,49.1989,46.8579,44.8757,44.1723,44.4228,43.9607,44.0468,41.4577,28.5944,46.55,40.8304,-2047.8275,22.6386,813.7395,4562.2246,5026.6323,246.5884,-0.098,-0.0067,-0.0093,-0.0207,0.0967,35.1439,0.8423,34.544,240.1769,8.652,-0.0062,-0.1358,31.9945,264.9216,235.585,0.0319,0.2839,0.0281,0.0181,0.0247,4.804,4.8037,0.0265,2.7454,2.7259,0.0,0.0328,336.9454,354.1249,-2048.0,-2048.0,0.0,3655.0,0.0284,0.7794843474971381,clean
40,40.0,10694.5,9.5561,9.6682,1559.9341,250.5414,0.1916,53.5188,104.8152,-1.738,25.5031,33.4316,338.8246,343.7635,0.0422,-1.7171,78.0633,0.2939,99.2417,0.1919,0.2444,-0.029,0.0,4457.0,37.0057,38.6818,38.6552,38.5717,37.1713,46.0523,46.1008,46.3493,45.6196,43.0627,44.9649,44.7022,43.7892,43.6205,42.0001,27.0229,45.1993,43.6035,-2048.1846,22.2395,813.384,4820.9165,5044.7578,246.5884,-0.098,-0.0064,-0.0113,-0.017,0.0816,28.9839,0.8149,28.4892,240.1769,8.652,-0.0073,-0.1307,32.2937,351.8273,313.1653,0.013,0.2273,0.022,0.0138,0.0113,4.9549,4.8614,0.0208,2.7391,2.7293,0.0,0.0195,447.9821,438.5389,-2048.0,-2048.0,0.0,3670.0,0.0222,0.7976266509860301,clean
41,41.0,10695.0,9.5451,9.6755,1564.5555,250.5414,0.1909,54.4161,104.8152,-1.7385,25.2657,33.4299,339.02,343.6839,0.0422,-1.7151,77.3911,0.2939,98.3709,0.1912,0.2453,-0.0182,0.0,4322.0,37.2788,39.2129,39.2667,38.4636,37.4127,37.7793,38.8038,39.5389,40.6314,38.6396,38.1061,39.845,39.7424,38.5644,37.8346,26.8249,40.6314,38.9073,-2047.9274,26.2425,806.6295,4874.9785,5068.7686,246.5884,-0.1204,-0.0064,-0.0148,-0.0097,0.0414,28.0505,0.4623,27.5989,240.1769,8.6296,-0.0061,-0.1219,22.1504,344.1127,306.2769,0.0252,0.1464,0.0215,0.0149,0.0186,4.8878,4.8391,0.0198,2.7267,2.7354,0.0,0.016,438.123,378.2699,-2048.0,-2048.0,0.0,3663.0,0.0214,0.7820972987112372,clean
42,42.0,10695.5,9.5524,9.6682,1530.7831,250.5414,0.1915,54.6606,104.8152,-1.7392,24.7556,33.4282,338.9106,343.6578,0.0422,-1.713,77.2495,0.2939,98.3406,0.1918,0.247,-0.0153,0.0,4335.0,37.712,39.8957,39.4025,38.8907,37.7269,37.0025,38.7627,36.8503,37.4021,35.7158,35.8958,38.1235,38.1148,37.3545,36.8372,26.5167,37.4826,36.2897,-2048.1953,27.8584,814.806,4725.7949,5014.2393,246.5884,-0.098,-0.0065,-0.0108,-0.0111,0.0485,29.6157,0.191,29.1102,240.1769,8.652,-0.0062,-0.1279,29.6189,249.7424,222.0482,0.033,0.1449,0.0241,0.0174,0.0304,4.7314,4.8214,0.0223,2.729,2.7285,0.0,0.0186,317.5703,333.9978,-2048.0,-2048.0,0.0,3655.0,0.0238,0.7760003621349054,clean
43,43.0,10696.0,9.5561,9.6597,1569.5326,250.6031,0.193,55.1835,104.8152,-1.7398,27.2284,33.4265,339.3679,343.6865,0.0421,-1.711,76.0113,0.2939,96.6465,0.1933,0.2496,-0.0092,0.0,4408.0,37.9858,40.3781,40.1945,39.8635,38.489,29.3485,34.9415,34.0484,33.9212,32.5323,33.9232,37.166,37.389,37.0719,36.4634,26.3256,34.0764,33.9443,-2048.0186,29.4784,814.806,4591.1265,4912.6099,246.5884,-0.098,-0.0065,-0.0093,-0.0223,0.0267,35.0909,0.8581,34.4919,240.1769,8.652,-0.0052,-0.1339,35.9158,199.802,177.5085,0.0327,0.1445,0.0253,0.0216,0.0277,4.8034,4.7735,0.0233,2.7481,2.726,0.0,0.0186,253.8195,222.3346,-2048.0,-2048.0,0.0,3661.0,0.0249,0.7652858629055992,clean
44,44.0,10696.5,9.5512,9.6694,1608.2821,250.5414,0.1939,55.1817,104.8152,-1.7404,27.2198,33.4248,339.0777,343.9013,0.0421,-1.7089,74.2364,0.2939,95.1587,0.1942,0.2517,-0.0093,0.0,4442.0,38.8431,41.1485,41.1235,41.0583,39.5534,34.2242,38.9526,38.1321,38.0574,36.2971,38.1733,40.2263,39.8011,39.2711,39.2066,25.7446,38.2681,35.8246,-2048.0217,26.1963,815.1615,4551.5288,4947.6196,246.5884,-0.1204,-0.0066,-0.0008,0.0108,0.0629,37.7841,0.9383,37.1759,240.1769,8.6296,-0.006,-0.1547,38.2807,138.1976,122.633,0.0192,0.2034,0.0268,0.0225,0.0297,4.723,4.8177,0.0256,2.6915,2.7113,0.0,0.0252,175.2584,249.1867,-2048.0,-2048.0,0.0,3683.0,0.0268,0.7623401917920611,clean
45,45.0,10697.0,9.5487,9.6682,1589.0851,250.5414,0.1948,55.3196,104.8152,-1.741,29.4056,33.4231,339.7447,344.0027,0.0421,-1.7068,73.587,0.2939,93.8445,0.1951,0.2517,-0.0077,0.0,4369.0,39.9228,42.23,42.1903,42.2454,40.2816,41.2752,45.4218,46.6286,46.0366,43.5976,43.4411,46.5815,45.547,45.0248,43.5253,25.0483,46.0276,41.2822,-2047.4917,23.0196,805.563,4655.0527,5045.3296,246.5884,-0.1204,-0.0066,0.0038,-0.0088,0.0753,33.352,0.7326,32.8151,240.1769,8.6296,-0.0066,-0.1666,37.0516,322.0039,286.5392,0.0372,0.2408,0.0267,0.0207,0.0318,4.6163,4.9016,0.0255,2.7251,2.7036,0.0,0.03,409.874,296.9749,-2048.0,-2048.0,0.0,3658.0,0.0264,0.7580509948348899,clean
46,46.0,10697.5,9.553,9.6563,1549.9801,250.5414,0.1974,55.2485,104.8152,-1.7416,30.0506,33.4214,340.2972,343.8191,0.0421,-1.7046,73.458,0.2939,93.1611,0.1978,0.2523,-0.0085,0.0,4382.0,40.1791,41.9314,41.9402,42.0957,40.044,59.5381,61.7874,65.1785,59.3927,54.8791,48.6402,50.6162,51.9841,51.0761,50.1893,24.8886,59.3927,52.6995,-2048.0413,20.5591,809.118,4821.5952,5107.6567,246.5884,-0.098,-0.0065,0.0091,0.0018,0.1146,31.1024,0.8476,30.5715,240.1769,8.652,-0.0054,-0.1753,23.3466,465.9454,415.2561,0.0183,0.3063,0.0242,0.0139,0.0166,5.0997,5.031,0.0232,2.7069,2.6944,0.0,0.0319,594.0651,617.3344,-2048.0,-2048.0,0.0,3696.0,0.0236,0.7575945990116224,clean
47,47.0,10698.0,9.5573,9.667,1549.9801,250.6051,0.1991,55.1281,104.8152,-1.7422,30.6907,33.4197,340.0645,343.6689,0.042,-1.7025,72.4785,0.2939,92.4118,0.1995,0.2526,-0.0099,0.0,4409.0,39.1363,40.3966,40.524,40.7806,38.708,46.583,44.7683,44.9563,45.0313,42.6451,41.6216,42.4344,43.7943,43.86,40.641,25.5517,45.0313,41.6442,-2048.2539,24.026,811.251,4979.6284,5072.9194,246.5884,-0.1204,-0.0063,0.008,0.0089,0.1227,30.2904,1.391,29.8028,240.1769,8.6296,-0.0001,-0.1704,30.2147,474.1882,422.6389,0.0199,0.3427,0.0196,0.0152,0.0117,5.1033,5.09,0.0188,2.6948,2.6963,0.0,0.016,604.628,389.0468,-2048.0,-2048.0,0.0,3663.0,0.0191,0.7603530762353746,clean
48,48.0,10698.5,9.5475,9.6743,1569.5326,250.5414,0.2004,55.0042,104.8152,-1.7428,31.1596,33.418,340.2954,343.7013,0.042,-1.7004,71.457,0.2939,91.1617,0.2007,0.2545,-0.0113,0.0,4402.0,37.128,38.2936,38.7414,38.9436,36.9886,30.3984,30.5063,32.5587,33.5974,32.2237,35.2721,36.5104,36.9514,37.2547,34.8058,26.9338,33.5983,33.6235,-2048.2986,28.3511,820.1385,4823.1899,5094.3721,246.5884,-0.1204,-0.0065,0.0038,-0.0044,0.1189,35.2508,1.2311,34.6833,240.1769,8.6296,0.0078,-0.1603,34.0834,196.349,174.4291,0.0172,0.3483,0.0236,0.0184,0.0217,4.9454,5.0504,0.0226,2.7175,2.7035,0.0,0.0172,249.4116,334.885,-2048.0,-2048.0,0.0,3659.0,0.0233,0.7642438439762393,clean
49,49.0,10699.0,9.5524,9.6633,1564.5555,250.5414,0.2019,54.733,104.8152,-1.7434,31.1425,33.4162,340.5615,343.7848,0.042,-1.6983,70.5379,0.2939,89.9764,0.2023,0.2565,-0.0145,0.0,4404.0,35.2703,36.6576,36.8111,36.8602,35.1755,33.7896,35.2437,35.2916,36.0364,34.46,33.7485,34.7304,34.8966,35.5027,34.6388,28.3525,36.0319,34.6247,-2048.4888,29.631,815.517,4590.8906,5018.0459,246.5884,-0.098,-0.0066,-0.0009,-0.0078,0.1064,35.9954,0.1824,35.3811,240.1769,8.652,0.0048,-0.15,37.728,288.1755,256.3386,0.0343,0.3146,0.0275,0.0206,0.0393,4.9879,4.9368,0.0262,2.7234,2.7115,0.0,0.0248,366.6503,298.2773,-2048.0,-2048.0,0.0,3669.0,0.0274,0.7711426412396967,clean
50,50.0,10699.5,9.5561,9.6633,1554.957,250.7326,0.2047,54.8103,104.8152,-1.7441,30.8335,33.4145,340.6669,343.7182,0.042,-1.6961,69.8656,0.2939,89.1994,0.205,0.2585,-0.0136,0.0,4419.0,33.9749,35.6008,35.8068,35.76,34.2498,31.9567,33.4308,33.6686,34.9242,33.4936,32.2351,33.5627,33.4971,33.235,33.0833,29.4335,34.8983,32.5783,-2048.606,31.0221,810.54,4517.2852,4928.4287,246.5884,-0.1204,-0.0066,-0.0026,-0.0002,0.0952,36.7617,1.1075,36.1699,240.1769,8.6296,-0.0025,-0.1448,33.4865,271.2907,241.2663,0.0249,0.2781,0.027,0.0215,0.0249,4.765,4.8089,0.026,2.7103,2.7145,0.0,0.0235,345.0776,333.1263,-2048.0,-2048.0,0.0,3645.0,0.0272,0.7702560416010155,clean
51,51.0,10700.0,9.5914,9.6926,1540.3816,250.6689,0.2053,55.1431,104.8152,-1.7447,31.0128,33.4128,341.0001,343.5494,0.0419,-1.694,69.3996,0.2939,88.3971,0.2057,0.2607,-0.0097,0.0,4401.0,33.4393,35.2067,35.3194,35.0945,33.7284,31.0866,35.0571,34.1862,33.7404,32.3419,33.3303,35.67,34.7228,34.5166,33.3652,29.9049,33.7527,33.4582,-2048.2683,30.0028,820.8495,4453.3613,4871.4155,246.5884,-0.1204,-0.0066,0.0002,0.006,0.0977,34.6182,1.3298,34.0609,240.1769,8.6296,-0.0107,-0.1474,37.728,245.3548,218.1351,0.0268,0.2675,0.0275,0.0209,0.0249,4.6801,4.7492,0.0264,2.6998,2.7097,0.0,0.0236,311.9694,367.3391,-2048.0,-2048.0,0.0,3678.0,0.0276,0.7627764572286363,clean
52,52.0,10700.5,9.5472,9.6654,1554.957,250.6689,0.2063,56.3953,104.8152,-1.7454,34.1478,33.4111,341.295,343.5388,0.0419,-1.6918,68.1384,0.2939,86.8438,0.2067,0.2623,0.0044,0.0,4439.0,33.2981,34.6907,34.6956,34.42,33.2105,44.4268,43.034,39.1811,36.5683,34.8693,33.5069,34.7487,35.6082,34.9415,33.5522,30.0317,36.2453,33.8273,-2047.7686,29.8446,808.407,4476.2007,4922.999,246.5884,-0.1204,-0.0066,0.0021,0.008,0.1001,35.8814,1.0124,35.3037,240.1769,8.6296,-0.0108,-0.149,31.4065,413.2344,368.0464,0.0408,0.2709,0.0279,0.0229,0.0303,4.8237,4.7737,0.0272,2.6962,2.7065,0.0,0.0267,526.5206,391.3774,-2048.0,-2048.0,0.0,3681.0,0.0282,0.7367500122097577,clean
53,53.0,10701.0,9.5585,9.6597,1589.0851,251.1152,0.2083,56.5323,104.8152,-1.746,38.3408,33.4094,341.0427,342.964,0.0419,-1.6896,66.8815,0.2939,85.8375,0.2087,0.2631,0.0059,0.0,4467.0,33.1565,34.3823,34.5204,34.2091,32.9232,29.5726,30.9459,31.7549,31.5109,30.295,33.1094,34.2371,35.1937,34.6624,33.4428,30.16,31.5222,31.7873,-2047.9786,30.2029,814.095,4432.3374,4925.6797,246.5884,-0.098,-0.0067,0.0008,0.0083,0.0984,36.2051,0.791,35.5871,240.1769,8.652,-0.0081,-0.1442,36.7761,348.2428,309.9655,0.0282,0.2754,0.0295,0.0206,0.032,4.7821,4.8483,0.0283,2.6958,2.7087,0.0,0.0252,443.4027,521.5131,-2048.0,-2048.0,0.0,3673.0,0.0295,0.7343245878732295,clean
54,54.0,10701.5,9.5524,9.6731,1559.9341,250.9239,0.211,55.4125,104.8152,-1.7467,37.7373,33.4077,341.2389,343.1586,0.0418,-1.6874,66.573,0.2939,85.3332,0.2114,0.2644,-0.0066,0.0,4402.0,32.7444,33.6452,33.6962,33.3778,32.1485,31.6325,33.8319,33.8145,34.0806,32.6303,32.9031,33.6025,34.1151,34.6306,32.9714,30.5396,34.0502,32.0623,-2048.1399,30.3923,815.517,4592.2422,4959.2383,246.5884,-0.098,-0.0066,-0.0035,-0.0138,0.0947,34.6952,1.4076,34.1031,240.1769,8.652,0.0003,-0.133,38.5693,442.4268,394.1889,0.0227,0.2822,0.0254,0.0181,0.0263,5.0173,4.9121,0.0247,2.7336,2.716,0.0,0.0208,563.9235,477.0583,-2048.0,-2048.0,0.0,3694.0,0.026,0.7587141821319257,clean
55,55.0,10702.0,9.5463,9.6647,1540.3816,251.434,0.2108,54.7276,104.8152,-1.7474,32.6842,33.406,341.2507,342.8948,0.0418,-1.6852,65.9855,0.2939,84.7345,0.2112,0.2652,-0.0145,0.0,4464.0,31.9709,32.5748,32.6385,32.3248,31.1119,31.5761,31.8557,33.1978,33.6148,32.1998,33.3077,33.1598,33.6366,33.4616,32.1415,31.2784,33.5983,31.8392,-2047.8379,30.0231,818.361,4678.6401,4954.8804,246.5884,-0.1204,-0.0065,-0.0073,-0.0082,0.0959,33.1413,1.5877,32.6078,240.1769,8.6296,0.002,-0.122,26.9487,338.3602,301.141,0.0191,0.2956,0.0233,0.0179,0.0218,4.8989,4.9284,0.0224,2.7241,2.7224,0.0,0.0168,430.7722,394.3326,-2048.0,-2048.0,0.0,3672.0,0.0236,0.773464863772342,clean
56,56.0,10702.5,9.5734,9.6719,1545.3585,251.6253,0.2146,54.529,104.8152,-1.748,28.5986,33.4043,341.2392,342.5493,0.0418,-1.683,65.1046,0.2939,83.8648,0.215,0.2663,-0.0169,0.0,4500.0,30.814,31.4846,31.7025,31.373,30.1602,33.7757,34.3004,36.0083,35.7462,34.1859,32.8809,33.4386,33.8572,33.0646,31.9625,32.4527,35.7085,31.9035,-2047.571,30.4128,813.384,4614.3091,4933.2173,246.5884,-0.098,-0.0065,-0.0084,-0.0174,0.1005,30.7797,1.1028,30.2543,240.1769,8.652,-0.001,-0.1156,32.3048,247.5442,220.088,0.023,0.2979,0.0242,0.0175,0.0187,4.8996,4.8938,0.0233,2.7398,2.7244,0.0,0.0194,314.7646,356.5241,-2048.0,-2048.0,0.0,3668.0,0.0247,0.7776956987205461,clean
57,57.0,10703.0,9.5548,9.6675,1584.108,251.7528,0.2156,54.7407,104.8152,-1.7487,25.7556,33.4026,341.235,342.2358,0.0418,-1.6808,63.8288,0.2939,82.5939,0.216,0.2652,-0.0144,0.0,4450.0,29.4811,30.2455,30.2449,29.8664,28.6985,31.624,32.8769,32.6077,32.9058,31.6462,30.1734,30.5826,30.5206,29.9477,29.1864,33.9201,32.8303,28.0472,-2048.0227,33.1418,814.4505,4417.7056,4829.5547,246.5884,-0.1204,-0.0066,-0.009,-0.007,0.0835,36.5315,1.2149,35.9434,240.1769,8.6296,-0.0081,-0.1102,31.6832,330.0833,293.7533,0.0287,0.256,0.0268,0.0201,0.027,4.8086,4.8124,0.0258,2.7219,2.7254,0.0,0.0218,420.1993,265.5798,-2048.0,-2048.0,0.0,3669.0,0.0275,0.7738218160600716,clean
58,58.0,10703.5,9.55,9.6675,1569.5326,251.5955,0.2193,54.9328,104.8152,-1.7494,27.1533,33.4009,341.7733,342.0461,0.0417,-1.6786,62.8875,0.2939,81.1152,0.2197,0.2658,-0.0121,0.0,4573.0,28.5033,29.4989,29.5431,29.1575,28.0404,25.1651,26.3392,25.3637,25.7907,24.901,26.157,26.9154,26.6848,26.5653,25.9723,35.0836,25.7985,24.0761,-2047.9421,38.2307,812.673,4162.8423,4705.4092,246.5884,-0.1204,-0.0068,-0.0006,0.0115,0.0847,38.6591,1.4058,38.0368,240.1769,8.6296,-0.0105,-0.1206,44.0159,187.5468,166.5876,0.0355,0.2394,0.0307,0.0226,0.0302,4.755,4.7877,0.0302,2.6903,2.711,0.0,0.0236,238.1844,181.445,-2048.0,-2048.0,0.0,3667.0,0.0318,0.7671617287287628,clean
59,59.0,10704.0,9.5573,9.6597,1589.0851,251.8826,0.2218,55.3864,104.8152,-1.7502,29.2458,33.3992,342.1455,341.8673,0.0417,-1.6764,61.9603,0.2939,79.8142,0.2222,0.267,-0.0069,0.0,4437.0,28.4844,29.4541,29.4702,29.0562,27.9385,23.6892,26.26,24.1509,23.4079,22.7144,24.0263,25.698,25.8142,25.5673,24.9502,35.1069,23.414,22.79,-2048.0737,41.6211,808.7625,4040.99,4612.6001,246.5884,-0.1204,-0.0068,-0.0011,-0.0118,0.0485,41.659,1.3296,40.9884,240.1769,8.6296,-0.0067,-0.1185,38.576,117.0012,103.7551,0.0418,0.1403,0.0319,0.0298,0.0403,4.7862,4.7344,0.0314,2.7303,2.7118,0.0,0.023,148.2318,184.0342,-2048.0,-2048.0,0.0,3683.0,0.0331,0.7583839699531951,clean
60,60.0,10704.5,9.5536,9.6731,1549.9801,252.2898,0.2216,55.4621,104.8152,-1.7509,34.2324,33.3974,342.1508,341.738,0.0417,-1.6741,61.3552,0.2939,79.2029,0.222,0.2682,-0.0061,0.0,4523.0,29.318,30.2083,30.1611,29.6743,28.4948,22.1964,23.9088,23.8242,23.5112,22.8344,26.6528,27.8205,28.0336,27.7972,27.0155,34.1088,23.5153,25.2765,-2048.2498,37.5195,813.7395,4082.835,4710.7119,246.5884,-0.098,-0.0069,-0.0115,0.0122,0.0406,40.4645,1.4295,39.7739,240.1769,8.652,-0.005,-0.1028,40.3726,389.6432,346.9282,0.0379,0.0775,0.0332,0.0281,0.0474,4.4805,4.7984,0.0317,2.6891,2.7297,0.0,0.0236,496.3048,249.1359,-2048.0,-2048.0,0.0,3680.0,0.0344,0.7604963855299771,clean
61,61.0,10705.0,9.5524,9.6636,1584.108,252.4388,0.2237,56.3138,104.8152,-1.7516,38.4717,33.3957,342.1094,341.4416,0.0416,-1.6719,60.2752,0.2939,78.1675,0.2241,0.268,0.0035,0.0,4503.0,30.5669,31.1238,31.0964,30.6172,29.3451,45.6107,43.5951,38.5034,36.7588,35.4981,34.9467,35.6472,35.909,35.2869,33.9208,32.7151,35.0651,27.4428,-2048.2761,28.615,808.407,4322.0581,4765.0615,246.5884,-0.0755,-0.0067,-0.0275,-0.0275,0.0195,40.9927,1.0487,40.2533,240.1769,8.6745,-0.0013,-0.0798,40.3793,672.1371,599.9227,0.0274,0.0114,0.0284,0.0228,0.0327,4.792,4.9188,0.025,2.757,2.7571,0.0,0.022,858.2739,594.9684,-2048.0,-2048.0,0.0,3666.0,0.0286,0.7486211707010431,clean
